recording,channel,type,original_unit,mne_data_unit,samples,nonfinite,min_value,max_value,eligible,reasons,scan
sub-SD012_ses-02_task-PassiveListen,RHH1,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0038896771648737317,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH2,SEEG,uV,SI volts for voltage channels,1331072,0,-0.004157114900434882,0.008284854184786755,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH3,SEEG,uV,SI volts for voltage channels,1331072,0,-0.004299340733958953,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH4,SEEG,uV,SI volts for voltage channels,1331072,0,-0.004198054673075455,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH5,SEEG,uV,SI volts for voltage channels,1331072,0,-0.005113085175860227,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH6,SEEG,uV,SI volts for voltage channels,1331072,0,-0.004425084321355001,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH7,SEEG,uV,SI volts for voltage channels,1331072,0,-0.005004089677271686,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH8,SEEG,uV,SI volts for voltage channels,1331072,0,-0.004509622293430991,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH9,SEEG,uV,SI volts for voltage channels,1331072,0,-0.004991329228656443,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,RHH10,SEEG,uV,SI volts for voltage channels,1331072,0,-0.008711,0.008711,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A1,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0006525108567940794,0.000691058045319295,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A2,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0005517564812695506,0.0006136978255893797,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A3,ECOG,uV,SI volts for voltage channels,1331072,0,-0.00042441783779659725,0.00029787672236209655,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A4,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0002500250400549325,0.00027926773479819937,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A5,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0005110825513084612,0.0002835212176699473,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A6,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0007758618600747692,0.0007479483787289235,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A7,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0007620380407415884,0.0005291598535133897,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A8,ECOG,uV,SI volts for voltage channels,1331072,0,-0.00040447963683527886,0.0004177717708094911,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A9,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0004908785076676585,0.00040049199664301513,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A10,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0005775432211795224,0.0005671753566796368,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A11,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0005419203021286335,0.000503373113603418,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A12,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0007426315251392386,0.0007769252307927062,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A13,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0006022665903715572,0.0005783407492179751,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A14,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0007625697261005569,0.0005825942320897231,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A15,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0011621312733653773,0.0008540196078431372,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A16,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0006487890592813,0.0006317751277943083,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A17,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0010842393682764934,0.0008045728694590676,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A18,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0007054135500114443,0.0007250859082932784,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A19,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0008085605096513313,0.0007378463569085221,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Grid A20,ECOG,uV,SI volts for voltage channels,1331072,0,-0.0005320841229877164,0.0006168879377431906,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LIF1,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0007070086060883497,0.0004815740138857099,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LIF2,SEEG,uV,SI volts for voltage channels,1331072,0,-0.00045445806057831697,0.0003130297550926985,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LIF3,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0004603065995269703,0.00029840840772106503,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LIF4,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0006849436636911574,0.00028671132982375824,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LPP1,SEEG,uV,SI volts for voltage channels,1331072,0,-0.001526335744258793,0.0009888018463416494,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LPP2,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0011350153200579843,0.0011514975661860074,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LPP3,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0007867614099336233,0.000580467490653849,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LPP4,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0007296052338445106,0.0007559236591134507,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LST1,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0006495865873197529,0.0004552555886167696,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LST2,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0006219389486533912,0.0006214072632944228,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LST3,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0008210551155870908,0.0004478119935912107,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LST4,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0008837939879453727,0.0004815740138857099,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LST5,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0007285418631265736,0.0005089558098725871,False,OFFICIAL_BAD:epilepsy,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LST6,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0004151133440146487,0.0003534378423743038,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LSF1,SEEG,uV,SI volts for voltage channels,1331072,0,-0.0005161335622186618,0.00029016728465705344,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LSF2,SEEG,uV,SI volts for voltage channels,1331072,0,-0.00037204682993820096,0.0002859138017853055,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LSF3,SEEG,uV,SI volts for voltage channels,1331072,0,-0.00039118750286106657,0.00027900189211871513,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,LSF4,SEEG,uV,SI volts for voltage channels,1331072,0,-0.000304788632028687,0.0002633171740291447,True,,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Fp1,EEG,uV,SI volts for voltage channels,1331072,0,-6.021336690318153e-05,4.080685130083159e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,F7,EEG,uV,SI volts for voltage channels,1331072,0,-6.659359121080341e-05,4.107269398031583e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,T3,EEG,uV,SI volts for voltage channels,1331072,0,-8.360752269779508e-05,4.5857862211032244e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,T5,EEG,uV,SI volts for voltage channels,1331072,0,-5.3833142595559646e-05,3.974348058289461e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,O1,EEG,uV,SI volts for voltage channels,1331072,0,-6.340347905699247e-05,4.2136064698252816e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,F3,EEG,uV,SI volts for voltage channels,1331072,0,-6.180842298008699e-05,4.1604379339284326e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C3,EEG,uV,SI volts for voltage channels,1331072,0,-5.88841535057603e-05,4.240190737773706e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,P3,EEG,uV,SI volts for voltage channels,1331072,0,-6.074505226215001e-05,4.187022201876857e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Fz,EEG,uV,SI volts for voltage channels,1331072,0,-6.632774853131917e-05,4.771876096742196e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Cz,EEG,uV,SI volts for voltage channels,1331072,0,-5.8618310826276054e-05,4.3465278095674044e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Pz,EEG,uV,SI volts for voltage channels,1331072,0,-5.914999618524455e-05,4.3465278095674044e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Fp2,EEG,uV,SI volts for voltage channels,1331072,0,-5.4364827954528136e-05,4.904797436484318e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,F8,EEG,uV,SI volts for voltage channels,1331072,0,-6.340347905699247e-05,4.293359273670555e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,T4,EEG,uV,SI volts for voltage channels,1331072,0,-5.4098985275043894e-05,4.6921232928969224e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,T6,EEG,uV,SI volts for voltage channels,1331072,0,-5.5162355992980874e-05,4.5857862211032244e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,O2,EEG,uV,SI volts for voltage channels,1331072,0,-5.1972243839169935e-05,4.718707560845347e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,F4,EEG,uV,SI volts for voltage channels,1331072,0,-5.4896513313496625e-05,3.655336842908367e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C4,EEG,uV,SI volts for voltage channels,1331072,0,-6.340347905699247e-05,4.240190737773706e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,P4,EEG,uV,SI volts for voltage channels,1331072,0,-7.270797283894104e-05,3.575584039063094e-05,False,OFFICIAL_BAD:noise,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,EKG2,ECG,uV,SI volts for voltage channels,1331072,0,-0.0011996150911726558,0.0038330526741435873,False,NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,EKG4,ECG,uV,SI volts for voltage channels,1331072,0,-0.004155254001678492,0.008711,False,NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C100,OTHER,uV,SI volts for voltage channels,1331072,0,-6.313763637750823e-05,4.4528648813611016e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C101,OTHER,uV,SI volts for voltage channels,1331072,0,-6.473269245441369e-05,4.1604379339284326e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C102,OTHER,uV,SI volts for voltage channels,1331072,0,-6.446684977492945e-05,3.548999771114669e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C103,OTHER,uV,SI volts for voltage channels,1331072,0,-7.350550087739378e-05,4.771876096742196e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C104,OTHER,uV,SI volts for voltage channels,1331072,0,-7.137875944151981e-05,5.011134508278016e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C105,OTHER,uV,SI volts for voltage channels,1331072,0,-5.2769771877622666e-05,4.080685130083159e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C106,OTHER,uV,SI volts for voltage channels,1331072,0,-5.4098985275043894e-05,5.037718776226441e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C107,OTHER,uV,SI volts for voltage channels,1331072,0,-6.446684977492945e-05,4.187022201876857e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C108,OTHER,uV,SI volts for voltage channels,1331072,0,-5.702325474937059e-05,4.240190737773706e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C109,OTHER,uV,SI volts for voltage channels,1331072,0,-6.207426565957125e-05,4.878213168535894e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C110,OTHER,uV,SI volts for voltage channels,1331072,0,-5.5162355992980874e-05,5.38331425955596e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C111,OTHER,uV,SI volts for voltage channels,1331072,0,-5.8086625467307564e-05,4.612370489051649e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C112,OTHER,uV,SI volts for voltage channels,1331072,0,-6.925201800564586e-05,4.7984603646906204e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C113,OTHER,uV,SI volts for voltage channels,1331072,0,-0.0002938890821698329,8.759516289005872e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C114,OTHER,uV,SI volts for voltage channels,1331072,0,-7.430302891584652e-05,5.223808651865413e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C115,OTHER,uV,SI volts for voltage channels,1331072,0,-7.510055695429924e-05,4.2667750057221306e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C116,OTHER,uV,SI volts for voltage channels,1331072,0,-6.925201800564586e-05,4.187022201876857e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C117,OTHER,uV,SI volts for voltage channels,1331072,0,-7.350550087739378e-05,3.974348058289461e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C118,OTHER,uV,SI volts for voltage channels,1331072,0,-6.553022049286643e-05,4.240190737773706e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C119,OTHER,uV,SI volts for voltage channels,1331072,0,-6.021336690318153e-05,4.3996963454642533e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C120,OTHER,uV,SI volts for voltage channels,1331072,0,-6.393516441596097e-05,4.7984603646906204e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C121,OTHER,uV,SI volts for voltage channels,1331072,0,-6.606190585183492e-05,3.974348058289461e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C122,OTHER,uV,SI volts for voltage channels,1331072,0,-6.047920958266577e-05,4.5592019531548e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C123,OTHER,uV,SI volts for voltage channels,1331072,0,-6.446684977492945e-05,4.5857862211032244e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C124,OTHER,uV,SI volts for voltage channels,1331072,0,-6.659359121080341e-05,5.303561455710686e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C125,OTHER,uV,SI volts for voltage channels,1331072,0,-6.207426565957125e-05,5.62257267109178e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C126,OTHER,uV,SI volts for voltage channels,1331072,0,-5.994752422369728e-05,4.293359273670555e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C127,OTHER,uV,SI volts for voltage channels,1331072,0,-7.430302891584652e-05,4.6921232928969224e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,C128,OTHER,uV,SI volts for voltage channels,1331072,0,-8.094909590295264e-05,5.755494010833903e-05,False,README_UNUSED_C_PREFIX;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC1,MISC,n/a,SI volts for voltage channels,1331072,0,-1.106570125886931,1.2243254749370562,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC2,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.05604777294575386,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC3,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.026333806363011806,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC4,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.08073080338750253,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC5,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.04488538338292483,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC6,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.08104523689631463,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC7,MISC,n/a,SI volts for voltage channels,1331072,0,-1.010982339208057,1.2208667063401233,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC8,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.05856324101625054,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC9,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.044099299610894614,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC10,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.05133127031357258,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC11,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.07302718242160645,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC12,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.037810629434652916,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC13,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.026962673380635977,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC14,MISC,n/a,SI volts for voltage channels,1331072,0,-0.004480677500572537,-7.860837720334529e-05,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC15,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.012813165484092146,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,DC16,MISC,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,0.016900801098649252,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,TRIG,TRIG,n/a,SI volts for voltage channels,1331072,0,-7.860837720334529e-05,-7.860837720334529e-05,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,OSAT,MISC,n/a,SI volts for voltage channels,1331072,0,0.0,0.0,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,PR,MISC,n/a,SI volts for voltage channels,1331072,0,0.0,0.0,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;OFFICIAL_BAD:noise;NOT_NEURAL_CHANNEL;FLAT_EXACT,ALL_SAMPLES
sub-SD012_ses-02_task-PassiveListen,Pleth,UNKNOWN,UNKNOWN,SI volts for voltage channels,1331072,0,0.03276699999976158,2144.9836531480278,False,UNKNOWN_CHANNEL_METADATA_OR_UNIT;NOT_NEURAL_CHANNEL,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LA1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.002120759975585565,0.001043565438315404,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LA2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0009343040970473792,0.0008431200579842832,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LA3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006873362478065156,0.0008175991607537956,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LA4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00037390772869459065,0.0008149407339589531,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LA5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002914964980544747,0.0008013827573052567,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LA6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0004137841306172274,0.0008298279240100708,True,,ALL_SAMPLES
