recording,channel,type,original_unit,mne_data_unit,samples,nonfinite,min_value,max_value,eligible,reasons,scan
sub-SD013_ses-01_task-PassiveListen,LAC5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002649122301060502,0.0007841029831387807,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LAC6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00027182413977264056,0.0008051045548180361,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LAC7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00026358301670862896,0.0008327521934843975,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LAC8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00026305133134966053,0.0008686409552147706,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LAC9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002053634699015793,0.0008282328679331655,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LAC10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0007264151216906996,0.0007888881513694972,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0003539695277332723,0.0008683751125352864,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0003239293049515526,0.0008705018539711605,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0010786566720073245,0.001581896864271,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00025613942168307014,0.0008136115205615319,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00021519964904249638,0.0007910148928053711,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00021785807583733882,0.0007343904020752269,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00024789829861905855,0.0007880906233310444,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002819261615930419,0.0007516701762417028,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00026305133134966053,0.0007981926451514457,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,LOF10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00020642684061951633,0.0007987243305104142,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0014162768749523156,0.0010789225146868085,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.001247732616159304,0.0010624402685587855,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0009800290379186694,0.0008130798352025634,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.000548832211795224,0.0007801153429465171,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0003922508735790036,0.0007665573662928206,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00035476705577172505,0.0007553919737544823,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0004198985122453651,0.0007383780422674905,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0005001830014496071,0.0008237135423819332,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00042813963530937663,0.000741036469062333,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RA10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00048290322728313114,0.0007644306248569466,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0023079132219424735,0.0015973157396810863,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.001893198641947051,0.001426378896772717,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.003610542351415274,0.0019083516746776531,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00046668682383459224,0.0011592070038910504,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0004977904173342489,0.0007846346684977493,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0003616789654383154,0.0007559236591134507,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0004969928892957961,0.0007495434348058289,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0005485663691157397,0.0007537969176775769,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002877747005416953,0.0007514043335622186,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHH10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0005134751354238193,0.000745289951934081,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006974382696269169,0.0022916968184939347,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0030411073319600215,0.0014965613641565575,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.002923604867627985,0.0016964750591287098,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0003869340199893187,0.0007686841077286945,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002901672846570535,0.0007708108491645684,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00036247649347676816,0.0007641647821774624,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00045259716182192717,0.0007633672541390097,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.000615027038986801,0.0007708108491645684,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006070517586022736,0.000810421408407721,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHB10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0004198985122453651,0.0007851663538567177,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006503841153582056,0.0008263719691767757,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0007229591668574044,0.001644635736629282,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00044462188143739987,0.0015380328221560997,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00034785514610513466,0.0007631014114595254,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002489616693369955,0.0007577845578698406,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0008798063477531091,0.0009755097123674372,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00033243627069504843,0.0008223843289845121,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00042521536583505,0.000865716685740444,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0004323931181811246,0.0008630582589456015,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RHT10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00022503582818341345,0.00083541062027924,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00046296502632181275,0.0007109962462806134,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0003013326771953918,0.0007702791638056,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00029973762111848635,0.0008074971389333943,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0002994717784390021,0.0008457784847791256,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00044674862287327386,0.0009747121843289845,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.000536869291218433,0.0014117575494010835,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0005982789501792935,0.0014176060883497369,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006027982757305256,0.001257568795300221,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00042627873655298694,0.0008962885938811322,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,RIF10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0005310207522697796,0.0009207461203936827,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0004640283970397498,0.0008548171358815898,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0005259697413595788,0.0010087400473029677,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0005052340123598078,0.0009417476920729381,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0008364739909971771,0.0012918625009536889,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006158245670252536,0.0011557510490577553,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00039756772716868853,0.0009789656672007322,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006113052414740215,0.001543881361104753,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0006097101853971161,0.0011374079041733425,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00044302682536049437,0.0008697043259327076,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROF10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00032233424887464715,0.000755126131074998,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC1,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00029867425040054933,0.0007822420843823911,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC2,SEEG,uV,SI volts for voltage channels,4800000,0,-0.00041803761348897534,0.0006208755779354543,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC3,SEEG,uV,SI volts for voltage channels,4800000,0,-0.003106238788433661,0.0035653490959029525,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC4,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0030916174410620277,0.003547537636377508,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC5,SEEG,uV,SI volts for voltage channels,4800000,0,-0.003304557427328908,0.003622239429312581,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC6,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0035501960631723504,0.003905361882963302,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC7,SEEG,uV,SI volts for voltage channels,4800000,0,-0.003103846204318303,0.0034414664072632945,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC8,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0027332615091172656,0.0030209032883192185,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC9,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0033601185473411156,0.0032423502403295945,True,,ALL_SAMPLES
sub-SD013_ses-01_task-PassiveListen,ROFBAC10,SEEG,uV,SI volts for voltage channels,4800000,0,-0.0036629133592736706,0.0033282174258030058,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006868045624475471,0.0005437812008850233,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0007904832074464027,0.0006134319829098954,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006689931029221027,0.0006012032196536202,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00043265896086060884,0.0006331043411917295,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004938027771419852,0.0007224274814984358,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00040740390630960557,0.0009087831998168917,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA7,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005241088426031892,0.0009802948805981537,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA8,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006179513084611276,0.001197754192416266,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA9,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006030641184100099,0.0012230092469672693,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LA10,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0029826219424734872,0.00043531738765545126,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0014896494544899672,0.0010443629663538568,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0030977318226901654,0.0021856255893797204,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.004684015091172656,0.003717145265888456,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006251290608072024,0.0008643874723430228,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004004919966430152,0.0008627924162661173,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005097533379110399,0.0009760413977264057,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH7,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006293825436789502,0.0009768389257648585,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH8,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005618585030899519,0.000942811062790875,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH9,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006091785000381475,0.0009638126344701304,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHH10,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005062973830777447,0.0008269036545357441,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0012634173342488744,0.001419998672465095,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0018549172961013197,0.0014981564202334629,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0018700703288319217,0.0017831397726405737,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00045738233005264363,0.0007261492790112152,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0003946434576943618,0.0007046160219729914,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0008149407339589532,0.0005661119859616998,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT7,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006235340047302968,0.0007790519722285801,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT8,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005879110856794079,0.0009837508354314487,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT9,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0003451967193102922,0.00035981806668192564,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LHT10,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0003537036850537881,0.0003683250324254215,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005310207522697796,0.0004108598611429007,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00040341626611734184,0.0003864023346303501,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0008614632028686962,0.001153358464942397,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006814877088578622,0.0013601840695811396,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005475029983978026,0.00047732053101396196,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0007397072556649119,0.0011116211642633706,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF7,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00043824165712977797,0.0006235340047302967,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF8,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006094443427176317,0.0013955411459525442,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF9,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0007383780422674905,0.001430898222323949,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,LF10,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0007798495002670329,0.0008960227512016479,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0008035094987411307,0.0008261061264972914,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006440038910505837,0.0005655803006027313,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005073607537956817,0.0005198553597314412,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0003646032349126421,0.0005097533379110398,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.000356893797207599,0.00048556165407797355,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0003866681773098344,0.0005374009765774014,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA7,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005576050202182039,0.0007391755703059433,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA8,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0007248200656137942,0.0008588047760738536,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA9,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00048795423819333184,0.00039092166018158233,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RA10,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00046216749828336003,0.00037337604333562217,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.000495663675898375,0.00059243041123064,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00048290322728313114,0.0005065632257572289,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004932710917830167,0.0004520654764629587,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00041910098420691236,0.00047652300297550923,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004175059281300069,0.0005206528877698939,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004874225528343633,0.0006945140001525901,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH7,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0007046160219729915,0.001042767910276951,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH8,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005913670405127032,0.0009680661173418782,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH9,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00035955222400244145,0.00046429423971923396,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHH10,SEEG,uV,SI volts for voltage channels,2046016,0,-0.000398099412527657,0.00044409019607843134,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005552124361028458,0.0004977904173342488,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00031409312581063555,0.0003582230106050202,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0008372715190356298,0.0005852526588845654,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005517564812695506,0.0004358490730144197,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.000559731761654078,0.0004735987335011825,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0006256607461661707,0.0005116142366674295,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT7,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0008665142137788967,0.000730136919203479,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT8,SEEG,uV,SI volts for voltage channels,2046016,0,-0.001015386114290074,0.0009039980315861753,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT9,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00036247649347676816,0.0003207391927977416,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RHT10,SEEG,uV,SI volts for voltage channels,2046016,0,-0.00040634053559166855,0.0003202075074387731,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RAC1,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004690794079499504,0.0005881769283588921,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RAC2,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0005437812008850233,0.0005089558098725871,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RAC3,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0003994286259250782,0.0006187488364995802,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RAC4,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0007609746700236515,0.0006676638895246813,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RAC5,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004233544670786602,0.0006591569237811856,True,,ALL_SAMPLES
sub-SD015_ses-01_task-PassiveListen,RAC6,SEEG,uV,SI volts for voltage channels,2046016,0,-0.0004868908674753948,0.0006339018692301823,True,,ALL_SAMPLES
