path,story,rate,frames,duration_s,channels,nonfinite,scan
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1401b-ex01_normed.wav,s1401b-ex01,44100,2400666,54.43687074829932,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1401b-ex01_question_normed.wav,s1401b-ex01_question,44100,151347,3.431904761904762,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1501a-ex01_normed.wav,s1501a-ex01,44100,1902405,43.13843537414966,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1501a-ex01_question_normed.wav,s1501a-ex01_question,44100,170407,3.8641043083900226,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1503a-ex01_normed.wav,s1503a-ex01,44100,743333,16.85562358276644,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1503a-ex01_question_normed.wav,s1503a-ex01_question,44100,169988,3.8546031746031746,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1503a-ex02_normed.wav,s1503a-ex02,44100,1217788,27.614240362811792,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1503a-ex02_question_normed.wav,s1503a-ex02_question,44100,151347,3.431904761904762,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1503a-ex03_question_normed.wav,s1503a-ex03_question,44100,201815,4.576303854875284,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1604a-ex01_normed.wav,s1604a-ex01,44100,2044636,46.363628117913834,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1604a-ex01_question_normed.wav,s1604a-ex01_question,44100,194086,4.401043083900227,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1702b-ex01_normed.wav,s1702b-ex01,44100,1826765,41.42324263038549,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1702b-ex01_question_normed.wav,s1702b-ex01_question,44100,200679,4.550544217687075,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1703b-ex01_normed.wav,s1703b-ex01,44100,2359389,53.5008843537415,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1703b-ex01_question_normed.wav,s1703b-ex01_question,44100,171579,3.8906802721088436,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1901a-ex01_question_normed.wav,s1901a-ex01_question,44100,127023,2.880340136054422,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1901b-ex01_normed.wav,s1901b-ex01,44100,1648794,37.38761904761905,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s1901b-ex01_question_normed.wav,s1901b-ex01_question,44100,180218,4.086575963718821,1,0,ALL_SAMPLES
