variant,seed,magnitude_ms,probe,metric,value
rf_dilation_decoupled,33,20.0,discrimination,discrimination_balanced_accuracy,0.49393911424923465
rf_dilation_decoupled,33,20.0,generalization,generalization_jitter_mae_ms,17.987485885620117
rf_dilation_decoupled,33,20.0,generalization,generalization_relative_jitter_error,0.8993743062019348
rf_dilation_decoupled,33,50.0,localization,localization_onset_mae_ms,102.501220703125
rf_dilation_decoupled,33,50.0,localization,localization_shift_recovery_mae_ms,50.17963409423828
rf_dilation_decoupled,33,50.0,discrimination,discrimination_balanced_accuracy,0.5003204785813482
rf_dilation_decoupled,33,50.0,generalization,generalization_jitter_mae_ms,47.98554992675781
rf_dilation_decoupled,33,50.0,generalization,generalization_relative_jitter_error,0.9597110152244568
kernel_3,11,10.0,localization,localization_onset_mae_ms,85.53858947753906
kernel_3,11,10.0,localization,localization_shift_recovery_mae_ms,10.039484977722168
kernel_3,11,10.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_3,11,10.0,generalization,generalization_jitter_mae_ms,8.38348388671875
kernel_3,11,10.0,generalization,generalization_relative_jitter_error,0.838348388671875
kernel_3,11,20.0,localization,localization_onset_mae_ms,86.35565185546875
kernel_3,11,20.0,localization,localization_shift_recovery_mae_ms,20.08257293701172
kernel_3,11,20.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_3,11,20.0,generalization,generalization_jitter_mae_ms,18.390281677246094
kernel_3,11,20.0,generalization,generalization_relative_jitter_error,0.9195140600204468
kernel_3,11,50.0,localization,localization_onset_mae_ms,92.26124572753906
kernel_3,11,50.0,localization,localization_shift_recovery_mae_ms,49.976226806640625
kernel_3,11,50.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_3,11,50.0,generalization,generalization_jitter_mae_ms,48.38182830810547
kernel_3,11,50.0,generalization,generalization_relative_jitter_error,0.9676365852355957
kernel_3,22,10.0,localization,localization_onset_mae_ms,88.21591186523438
kernel_3,22,10.0,localization,localization_shift_recovery_mae_ms,10.005508422851562
kernel_3,22,10.0,discrimination,discrimination_balanced_accuracy,0.5101208366558302
kernel_3,22,10.0,generalization,generalization_jitter_mae_ms,8.22928237915039
kernel_3,22,10.0,generalization,generalization_relative_jitter_error,0.822928249835968
kernel_3,22,20.0,localization,localization_onset_mae_ms,90.43765258789062
kernel_3,22,20.0,localization,localization_shift_recovery_mae_ms,20.003677368164062
kernel_3,22,20.0,discrimination,discrimination_balanced_accuracy,0.48356330856676977
kernel_3,22,20.0,generalization,generalization_jitter_mae_ms,18.220712661743164
kernel_3,22,20.0,generalization,generalization_relative_jitter_error,0.9110356569290161
kernel_3,22,50.0,localization,localization_onset_mae_ms,101.12013244628906
kernel_3,22,50.0,localization,localization_shift_recovery_mae_ms,50.09840393066406
kernel_3,22,50.0,discrimination,discrimination_balanced_accuracy,0.5022051978573718
kernel_3,22,50.0,generalization,generalization_jitter_mae_ms,48.22847366333008
kernel_3,22,50.0,generalization,generalization_relative_jitter_error,0.9645694494247437
kernel_3,33,10.0,localization,localization_onset_mae_ms,85.2985610961914
kernel_3,33,10.0,localization,localization_shift_recovery_mae_ms,10.00158977508545
kernel_3,33,10.0,discrimination,discrimination_balanced_accuracy,0.4816904864135435
kernel_3,33,10.0,generalization,generalization_jitter_mae_ms,7.828492164611816
kernel_3,33,10.0,generalization,generalization_relative_jitter_error,0.7828491926193237
kernel_3,33,20.0,localization,localization_onset_mae_ms,85.99732971191406
kernel_3,33,20.0,localization,localization_shift_recovery_mae_ms,20.000106811523438
kernel_3,33,20.0,discrimination,discrimination_balanced_accuracy,0.49654652575876446
kernel_3,33,20.0,generalization,generalization_jitter_mae_ms,17.843046188354492
kernel_3,33,20.0,generalization,generalization_relative_jitter_error,0.8921523094177246
kernel_3,33,50.0,localization,localization_onset_mae_ms,91.92935180664062
kernel_3,33,50.0,localization,localization_shift_recovery_mae_ms,50.006195068359375
kernel_3,33,50.0,discrimination,discrimination_balanced_accuracy,0.4912478825522304
kernel_3,33,50.0,generalization,generalization_jitter_mae_ms,47.82798767089844
kernel_3,33,50.0,generalization,generalization_relative_jitter_error,0.9565597772598267
kernel_7,11,10.0,localization,localization_onset_mae_ms,85.87406921386719
kernel_7,11,10.0,localization,localization_shift_recovery_mae_ms,10.01707649230957
kernel_7,11,10.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_7,11,10.0,generalization,generalization_jitter_mae_ms,8.23509693145752
kernel_7,11,10.0,generalization,generalization_relative_jitter_error,0.823509693145752
kernel_7,11,20.0,localization,localization_onset_mae_ms,86.98542785644531
kernel_7,11,20.0,localization,localization_shift_recovery_mae_ms,20.01519012451172
kernel_7,11,20.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_7,11,20.0,generalization,generalization_jitter_mae_ms,18.238046646118164
kernel_7,11,20.0,generalization,generalization_relative_jitter_error,0.9119023084640503
kernel_7,11,50.0,localization,localization_onset_mae_ms,94.59378051757812
kernel_7,11,50.0,localization,localization_shift_recovery_mae_ms,50.097679138183594
kernel_7,11,50.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_7,11,50.0,generalization,generalization_jitter_mae_ms,48.23765182495117
kernel_7,11,50.0,generalization,generalization_relative_jitter_error,0.9647530317306519
kernel_7,22,10.0,localization,localization_onset_mae_ms,87.11599731445312
kernel_7,22,10.0,localization,localization_shift_recovery_mae_ms,9.974708557128906
kernel_7,22,10.0,discrimination,discrimination_balanced_accuracy,0.4718150033736122
kernel_7,22,10.0,generalization,generalization_jitter_mae_ms,8.130267143249512
kernel_7,22,10.0,generalization,generalization_relative_jitter_error,0.8130267262458801
kernel_7,22,20.0,localization,localization_onset_mae_ms,88.83128356933594
kernel_7,22,20.0,localization,localization_shift_recovery_mae_ms,19.972890853881836
kernel_7,22,20.0,discrimination,discrimination_balanced_accuracy,0.48706293168428016
kernel_7,22,20.0,generalization,generalization_jitter_mae_ms,18.103900909423828
kernel_7,22,20.0,generalization,generalization_relative_jitter_error,0.9051950573921204
kernel_7,22,50.0,localization,localization_onset_mae_ms,97.69085693359375
kernel_7,22,50.0,localization,localization_shift_recovery_mae_ms,49.697425842285156
kernel_7,22,50.0,discrimination,discrimination_balanced_accuracy,0.4802066323805454
kernel_7,22,50.0,generalization,generalization_jitter_mae_ms,48.14253234863281
kernel_7,22,50.0,generalization,generalization_relative_jitter_error,0.9628506302833557
kernel_7,33,10.0,localization,localization_onset_mae_ms,85.10753631591797
kernel_7,33,10.0,localization,localization_shift_recovery_mae_ms,10.0071439743042
kernel_7,33,10.0,discrimination,discrimination_balanced_accuracy,0.5178954793596271
kernel_7,33,10.0,generalization,generalization_jitter_mae_ms,7.669373989105225
kernel_7,33,10.0,generalization,generalization_relative_jitter_error,0.7669373750686646
kernel_7,33,20.0,localization,localization_onset_mae_ms,86.05319213867188
kernel_7,33,20.0,localization,localization_shift_recovery_mae_ms,19.984127044677734
kernel_7,33,20.0,discrimination,discrimination_balanced_accuracy,0.5014075407263833
kernel_7,33,20.0,generalization,generalization_jitter_mae_ms,17.665084838867188
kernel_7,33,20.0,generalization,generalization_relative_jitter_error,0.8832542300224304
kernel_7,33,50.0,localization,localization_onset_mae_ms,92.655517578125
kernel_7,33,50.0,localization,localization_shift_recovery_mae_ms,50.198875427246094
kernel_7,33,50.0,discrimination,discrimination_balanced_accuracy,0.4705236009583836
kernel_7,33,50.0,generalization,generalization_jitter_mae_ms,47.67241668701172
kernel_7,33,50.0,generalization,generalization_relative_jitter_error,0.9534483551979065
kernel_15,11,10.0,localization,localization_onset_mae_ms,102.26040649414062
kernel_15,11,10.0,localization,localization_shift_recovery_mae_ms,10.007145881652832
kernel_15,11,10.0,discrimination,discrimination_balanced_accuracy,0.4990645893393854
kernel_15,11,10.0,generalization,generalization_jitter_mae_ms,8.229362487792969
kernel_15,11,10.0,generalization,generalization_relative_jitter_error,0.8229362368583679
kernel_15,11,20.0,localization,localization_onset_mae_ms,105.70513153076172
kernel_15,11,20.0,localization,localization_shift_recovery_mae_ms,19.998088836669922
kernel_15,11,20.0,discrimination,discrimination_balanced_accuracy,0.49646191948559387
kernel_15,11,20.0,generalization,generalization_jitter_mae_ms,18.20363998413086
kernel_15,11,20.0,generalization,generalization_relative_jitter_error,0.910181999206543
kernel_15,11,50.0,localization,localization_onset_mae_ms,120.1501235961914
kernel_15,11,50.0,localization,localization_shift_recovery_mae_ms,50.11341094970703
kernel_15,11,50.0,discrimination,discrimination_balanced_accuracy,0.5067529415355503
kernel_15,11,50.0,generalization,generalization_jitter_mae_ms,48.21699523925781
kernel_15,11,50.0,generalization,generalization_relative_jitter_error,0.9643399119377136
kernel_15,22,10.0,localization,localization_onset_mae_ms,91.03801727294922
kernel_15,22,10.0,localization,localization_shift_recovery_mae_ms,9.989556312561035
kernel_15,22,10.0,discrimination,discrimination_balanced_accuracy,0.49314543335582406
kernel_15,22,10.0,generalization,generalization_jitter_mae_ms,8.3673677444458
kernel_15,22,10.0,generalization,generalization_relative_jitter_error,0.836736798286438
kernel_15,22,20.0,localization,localization_onset_mae_ms,94.35711669921875
kernel_15,22,20.0,localization,localization_shift_recovery_mae_ms,19.978429794311523
kernel_15,22,20.0,discrimination,discrimination_balanced_accuracy,0.5007306905410186
kernel_15,22,20.0,generalization,generalization_jitter_mae_ms,18.379770278930664
kernel_15,22,20.0,generalization,generalization_relative_jitter_error,0.9189885258674622
kernel_15,22,50.0,localization,localization_onset_mae_ms,107.54244995117188
kernel_15,22,50.0,localization,localization_shift_recovery_mae_ms,50.03026580810547
kernel_15,22,50.0,discrimination,discrimination_balanced_accuracy,0.4943458421719292
kernel_15,22,50.0,generalization,generalization_jitter_mae_ms,48.380882263183594
kernel_15,22,50.0,generalization,generalization_relative_jitter_error,0.9676176309585571
kernel_15,33,10.0,localization,localization_onset_mae_ms,86.3348388671875
kernel_15,33,10.0,localization,localization_shift_recovery_mae_ms,10.020784378051758
kernel_15,33,10.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_15,33,10.0,generalization,generalization_jitter_mae_ms,8.04118824005127
kernel_15,33,10.0,generalization,generalization_relative_jitter_error,0.804118812084198
kernel_15,33,20.0,localization,localization_onset_mae_ms,88.10308837890625
kernel_15,33,20.0,localization,localization_shift_recovery_mae_ms,20.014991760253906
kernel_15,33,20.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_15,33,20.0,generalization,generalization_jitter_mae_ms,18.041379928588867
kernel_15,33,20.0,generalization,generalization_relative_jitter_error,0.9020689725875854
kernel_15,33,50.0,localization,localization_onset_mae_ms,97.56320190429688
kernel_15,33,50.0,localization,localization_shift_recovery_mae_ms,50.070159912109375
kernel_15,33,50.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_15,33,50.0,generalization,generalization_jitter_mae_ms,48.03895568847656
kernel_15,33,50.0,generalization,generalization_relative_jitter_error,0.9607791304588318
kernel_31,11,10.0,localization,localization_onset_mae_ms,84.64462280273438
kernel_31,11,10.0,localization,localization_shift_recovery_mae_ms,9.91533088684082
kernel_31,11,10.0,discrimination,discrimination_balanced_accuracy,0.500046003802981
kernel_31,11,10.0,generalization,generalization_jitter_mae_ms,8.09155559539795
kernel_31,11,10.0,generalization,generalization_relative_jitter_error,0.8091555833816528
kernel_31,11,20.0,localization,localization_onset_mae_ms,86.19706726074219
kernel_31,11,20.0,localization,localization_shift_recovery_mae_ms,20.030166625976562
kernel_31,11,20.0,discrimination,discrimination_balanced_accuracy,0.49993077668558766
kernel_31,11,20.0,generalization,generalization_jitter_mae_ms,18.0926570892334
kernel_31,11,20.0,generalization,generalization_relative_jitter_error,0.9046328663825989
kernel_31,11,50.0,localization,localization_onset_mae_ms,95.43659973144531
kernel_31,11,50.0,localization,localization_shift_recovery_mae_ms,51.302391052246094
kernel_31,11,50.0,discrimination,discrimination_balanced_accuracy,0.49522334304943
kernel_31,11,50.0,generalization,generalization_jitter_mae_ms,48.083011627197266
kernel_31,11,50.0,generalization,generalization_relative_jitter_error,0.9616602063179016
kernel_31,22,10.0,localization,localization_onset_mae_ms,86.19660186767578
kernel_31,22,10.0,localization,localization_shift_recovery_mae_ms,9.870184898376465
kernel_31,22,10.0,discrimination,discrimination_balanced_accuracy,0.4951235968840091
kernel_31,22,10.0,generalization,generalization_jitter_mae_ms,7.873366832733154
kernel_31,22,10.0,generalization,generalization_relative_jitter_error,0.7873367071151733
kernel_31,22,20.0,localization,localization_onset_mae_ms,84.8780517578125
kernel_31,22,20.0,localization,localization_shift_recovery_mae_ms,20.143993377685547
kernel_31,22,20.0,discrimination,discrimination_balanced_accuracy,0.5221206946944175
kernel_31,22,20.0,generalization,generalization_jitter_mae_ms,17.747188568115234
kernel_31,22,20.0,generalization,generalization_relative_jitter_error,0.8873594403266907
kernel_31,22,50.0,localization,localization_onset_mae_ms,84.92912292480469
kernel_31,22,50.0,localization,localization_shift_recovery_mae_ms,50.539730072021484
kernel_31,22,50.0,discrimination,discrimination_balanced_accuracy,0.49549803897629985
kernel_31,22,50.0,generalization,generalization_jitter_mae_ms,47.68375015258789
kernel_31,22,50.0,generalization,generalization_relative_jitter_error,0.9536750316619873
kernel_31,33,10.0,localization,localization_onset_mae_ms,85.11695861816406
kernel_31,33,10.0,localization,localization_shift_recovery_mae_ms,9.999593734741211
kernel_31,33,10.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_31,33,10.0,generalization,generalization_jitter_mae_ms,8.033214569091797
kernel_31,33,10.0,generalization,generalization_relative_jitter_error,0.8033214807510376
kernel_31,33,20.0,localization,localization_onset_mae_ms,85.84870147705078
kernel_31,33,20.0,localization,localization_shift_recovery_mae_ms,19.986251831054688
kernel_31,33,20.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_31,33,20.0,generalization,generalization_jitter_mae_ms,18.03378677368164
kernel_31,33,20.0,generalization,generalization_relative_jitter_error,0.901689350605011
kernel_31,33,50.0,localization,localization_onset_mae_ms,91.4337158203125
kernel_31,33,50.0,localization,localization_shift_recovery_mae_ms,49.98820114135742
kernel_31,33,50.0,discrimination,discrimination_balanced_accuracy,0.5
kernel_31,33,50.0,generalization,generalization_jitter_mae_ms,48.03408432006836
kernel_31,33,50.0,generalization,generalization_relative_jitter_error,0.960681676864624
event_baseline,11,10.0,localization,localization_onset_mae_ms,85.53858947753906
event_baseline,11,10.0,localization,localization_shift_recovery_mae_ms,10.039484977722168
event_baseline,11,10.0,discrimination,discrimination_balanced_accuracy,0.5
event_baseline,11,10.0,generalization,generalization_jitter_mae_ms,8.38348388671875
event_baseline,11,10.0,generalization,generalization_relative_jitter_error,0.838348388671875
event_baseline,11,20.0,localization,localization_onset_mae_ms,86.35565185546875
event_baseline,11,20.0,localization,localization_shift_recovery_mae_ms,20.08257293701172
event_baseline,11,20.0,discrimination,discrimination_balanced_accuracy,0.5
event_baseline,11,20.0,generalization,generalization_jitter_mae_ms,18.390281677246094
event_baseline,11,20.0,generalization,generalization_relative_jitter_error,0.9195140600204468
event_baseline,11,50.0,localization,localization_onset_mae_ms,92.26124572753906
event_baseline,11,50.0,localization,localization_shift_recovery_mae_ms,49.976226806640625
event_baseline,11,50.0,discrimination,discrimination_balanced_accuracy,0.5
event_baseline,11,50.0,generalization,generalization_jitter_mae_ms,48.38182830810547
event_baseline,11,50.0,generalization,generalization_relative_jitter_error,0.9676365852355957
event_baseline,22,10.0,localization,localization_onset_mae_ms,88.21591186523438
event_baseline,22,10.0,localization,localization_shift_recovery_mae_ms,10.005508422851562
event_baseline,22,10.0,discrimination,discrimination_balanced_accuracy,0.5101208366558302
event_baseline,22,10.0,generalization,generalization_jitter_mae_ms,8.22928237915039
event_baseline,22,10.0,generalization,generalization_relative_jitter_error,0.822928249835968
event_baseline,22,20.0,localization,localization_onset_mae_ms,90.43765258789062
event_baseline,22,20.0,localization,localization_shift_recovery_mae_ms,20.003677368164062
event_baseline,22,20.0,discrimination,discrimination_balanced_accuracy,0.48356330856676977
event_baseline,22,20.0,generalization,generalization_jitter_mae_ms,18.220712661743164
event_baseline,22,20.0,generalization,generalization_relative_jitter_error,0.9110356569290161
event_baseline,22,50.0,localization,localization_onset_mae_ms,101.12013244628906
event_baseline,22,50.0,localization,localization_shift_recovery_mae_ms,50.09840393066406
event_baseline,22,50.0,discrimination,discrimination_balanced_accuracy,0.5022051978573718
event_baseline,22,50.0,generalization,generalization_jitter_mae_ms,48.22847366333008
event_baseline,22,50.0,generalization,generalization_relative_jitter_error,0.9645694494247437
event_baseline,33,10.0,localization,localization_onset_mae_ms,85.2985610961914
event_baseline,33,10.0,localization,localization_shift_recovery_mae_ms,10.00158977508545
event_baseline,33,10.0,discrimination,discrimination_balanced_accuracy,0.4816904864135435
event_baseline,33,10.0,generalization,generalization_jitter_mae_ms,7.828492164611816
event_baseline,33,10.0,generalization,generalization_relative_jitter_error,0.7828491926193237
event_baseline,33,20.0,localization,localization_onset_mae_ms,85.99732971191406
event_baseline,33,20.0,localization,localization_shift_recovery_mae_ms,20.000106811523438
event_baseline,33,20.0,discrimination,discrimination_balanced_accuracy,0.49654652575876446
event_baseline,33,20.0,generalization,generalization_jitter_mae_ms,17.843046188354492
event_baseline,33,20.0,generalization,generalization_relative_jitter_error,0.8921523094177246
event_baseline,33,50.0,localization,localization_onset_mae_ms,91.92935180664062
event_baseline,33,50.0,localization,localization_shift_recovery_mae_ms,50.006195068359375
event_baseline,33,50.0,discrimination,discrimination_balanced_accuracy,0.4912478825522304
event_baseline,33,50.0,generalization,generalization_jitter_mae_ms,47.82798767089844
event_baseline,33,50.0,generalization,generalization_relative_jitter_error,0.9565597772598267
explicit_change,11,10.0,localization,localization_onset_mae_ms,85.74129486083984
explicit_change,11,10.0,localization,localization_shift_recovery_mae_ms,10.002429008483887
explicit_change,11,10.0,discrimination,discrimination_balanced_accuracy,0.5041403422682942
explicit_change,11,10.0,generalization,generalization_jitter_mae_ms,8.100459098815918
explicit_change,11,10.0,generalization,generalization_relative_jitter_error,0.8100458979606628
explicit_change,11,20.0,localization,localization_onset_mae_ms,86.76521301269531
explicit_change,11,20.0,localization,localization_shift_recovery_mae_ms,20.00320053100586
explicit_change,11,20.0,discrimination,discrimination_balanced_accuracy,0.5099989231928869
explicit_change,11,20.0,generalization,generalization_jitter_mae_ms,18.095964431762695
explicit_change,11,20.0,generalization,generalization_relative_jitter_error,0.9047982096672058
explicit_change,11,50.0,localization,localization_onset_mae_ms,93.95480346679688
explicit_change,11,50.0,localization,localization_shift_recovery_mae_ms,49.998897552490234
explicit_change,11,50.0,discrimination,discrimination_balanced_accuracy,0.48966075053031577
explicit_change,11,50.0,generalization,generalization_jitter_mae_ms,48.101741790771484
explicit_change,11,50.0,generalization,generalization_relative_jitter_error,0.9620348215103149
explicit_change,22,10.0,localization,localization_onset_mae_ms,85.0248794555664
explicit_change,22,10.0,localization,localization_shift_recovery_mae_ms,10.000337600708008
explicit_change,22,10.0,discrimination,discrimination_balanced_accuracy,0.5
explicit_change,22,10.0,generalization,generalization_jitter_mae_ms,8.020649909973145
explicit_change,22,10.0,generalization,generalization_relative_jitter_error,0.8020650148391724
explicit_change,22,20.0,localization,localization_onset_mae_ms,85.57733917236328
explicit_change,22,20.0,localization,localization_shift_recovery_mae_ms,20.001953125
explicit_change,22,20.0,discrimination,discrimination_balanced_accuracy,0.5
explicit_change,22,20.0,generalization,generalization_jitter_mae_ms,18.020221710205078
explicit_change,22,20.0,generalization,generalization_relative_jitter_error,0.9010111093521118
explicit_change,22,50.0,localization,localization_onset_mae_ms,90.41190338134766
explicit_change,22,50.0,localization,localization_shift_recovery_mae_ms,49.98544692993164
explicit_change,22,50.0,discrimination,discrimination_balanced_accuracy,0.5
explicit_change,22,50.0,generalization,generalization_jitter_mae_ms,48.0207633972168
explicit_change,22,50.0,generalization,generalization_relative_jitter_error,0.960415244102478
explicit_change,33,10.0,localization,localization_onset_mae_ms,85.29792022705078
explicit_change,33,10.0,localization,localization_shift_recovery_mae_ms,9.989522933959961
explicit_change,33,10.0,discrimination,discrimination_balanced_accuracy,0.47866957001778815
explicit_change,33,10.0,generalization,generalization_jitter_mae_ms,7.980710983276367
explicit_change,33,10.0,generalization,generalization_relative_jitter_error,0.7980710864067078
explicit_change,33,20.0,localization,localization_onset_mae_ms,85.93358612060547
explicit_change,33,20.0,localization,localization_shift_recovery_mae_ms,19.989702224731445
explicit_change,33,20.0,discrimination,discrimination_balanced_accuracy,0.4861322626794038
explicit_change,33,20.0,generalization,generalization_jitter_mae_ms,17.98390007019043
explicit_change,33,20.0,generalization,generalization_relative_jitter_error,0.8991950154304504
explicit_change,33,50.0,localization,localization_onset_mae_ms,91.12409973144531
explicit_change,33,50.0,localization,localization_shift_recovery_mae_ms,49.99818420410156
explicit_change,33,50.0,discrimination,discrimination_balanced_accuracy,0.5108886413234239
explicit_change,33,50.0,generalization,generalization_jitter_mae_ms,47.979698181152344
explicit_change,33,50.0,generalization,generalization_relative_jitter_error,0.9595939517021179
ordinary_second_branch,11,10.0,localization,localization_onset_mae_ms,85.1068115234375
ordinary_second_branch,11,10.0,localization,localization_shift_recovery_mae_ms,9.995399475097656
ordinary_second_branch,11,10.0,discrimination,discrimination_balanced_accuracy,0.4740078513157088
ordinary_second_branch,11,10.0,generalization,generalization_jitter_mae_ms,8.047789573669434
ordinary_second_branch,11,10.0,generalization,generalization_relative_jitter_error,0.8047789335250854
ordinary_second_branch,11,20.0,localization,localization_onset_mae_ms,85.56217956542969
ordinary_second_branch,11,20.0,localization,localization_shift_recovery_mae_ms,19.988576889038086
ordinary_second_branch,11,20.0,discrimination,discrimination_balanced_accuracy,0.5144907471503068
ordinary_second_branch,11,20.0,generalization,generalization_jitter_mae_ms,18.038257598876953
ordinary_second_branch,11,20.0,generalization,generalization_relative_jitter_error,0.9019128680229187
ordinary_second_branch,11,50.0,localization,localization_onset_mae_ms,90.23408508300781
ordinary_second_branch,11,50.0,localization,localization_shift_recovery_mae_ms,49.99365234375
ordinary_second_branch,11,50.0,discrimination,discrimination_balanced_accuracy,0.4856852900331161
ordinary_second_branch,11,50.0,generalization,generalization_jitter_mae_ms,48.05042266845703
ordinary_second_branch,11,50.0,generalization,generalization_relative_jitter_error,0.9610084295272827
ordinary_second_branch,22,10.0,localization,localization_onset_mae_ms,85.00474548339844
ordinary_second_branch,22,10.0,localization,localization_shift_recovery_mae_ms,10.003052711486816
ordinary_second_branch,22,10.0,discrimination,discrimination_balanced_accuracy,0.5
ordinary_second_branch,22,10.0,generalization,generalization_jitter_mae_ms,8.00589370727539
ordinary_second_branch,22,10.0,generalization,generalization_relative_jitter_error,0.800589382648468
ordinary_second_branch,22,20.0,localization,localization_onset_mae_ms,85.5435562133789
ordinary_second_branch,22,20.0,localization,localization_shift_recovery_mae_ms,20.004064559936523
ordinary_second_branch,22,20.0,discrimination,discrimination_balanced_accuracy,0.5
ordinary_second_branch,22,20.0,generalization,generalization_jitter_mae_ms,18.006866455078125
ordinary_second_branch,22,20.0,generalization,generalization_relative_jitter_error,0.9003432989120483
ordinary_second_branch,22,50.0,localization,localization_onset_mae_ms,90.29403686523438
ordinary_second_branch,22,50.0,localization,localization_shift_recovery_mae_ms,50.00157928466797
ordinary_second_branch,22,50.0,discrimination,discrimination_balanced_accuracy,0.5
ordinary_second_branch,22,50.0,generalization,generalization_jitter_mae_ms,48.00529479980469
ordinary_second_branch,22,50.0,generalization,generalization_relative_jitter_error,0.9601058959960938
ordinary_second_branch,33,10.0,localization,localization_onset_mae_ms,85.10114288330078
ordinary_second_branch,33,10.0,localization,localization_shift_recovery_mae_ms,10.000826835632324
ordinary_second_branch,33,10.0,discrimination,discrimination_balanced_accuracy,0.48984849414218246
ordinary_second_branch,33,10.0,generalization,generalization_jitter_mae_ms,7.963318347930908
ordinary_second_branch,33,10.0,generalization,generalization_relative_jitter_error,0.7963318228721619
ordinary_second_branch,33,20.0,localization,localization_onset_mae_ms,85.67387390136719
ordinary_second_branch,33,20.0,localization,localization_shift_recovery_mae_ms,19.998226165771484
ordinary_second_branch,33,20.0,discrimination,discrimination_balanced_accuracy,0.5014229236851416
ordinary_second_branch,33,20.0,generalization,generalization_jitter_mae_ms,17.964797973632812
ordinary_second_branch,33,20.0,generalization,generalization_relative_jitter_error,0.8982399106025696
ordinary_second_branch,33,50.0,localization,localization_onset_mae_ms,90.61132049560547
ordinary_second_branch,33,50.0,localization,localization_shift_recovery_mae_ms,50.058990478515625
ordinary_second_branch,33,50.0,discrimination,discrimination_balanced_accuracy,0.4960169090603873
ordinary_second_branch,33,50.0,generalization,generalization_jitter_mae_ms,47.963680267333984
ordinary_second_branch,33,50.0,generalization,generalization_relative_jitter_error,0.9592735767364502
